Geneid,DDB-I-SF-S1-001-A3_S21,DDB-PD-003-AMBR-R10--S03-RNA_S2,DDB-PD-003-AMBR-R10--S07-RNA_S8,DDB-PD-003-AMBR-R10--S12-RNA_S13,DDB-PD-003-AMBR-R15--S03-RNA_S3,DDB-PD-003-AMBR-R15--S07-RNA_S9,DDB-PD-003-AMBR-R15--S12-RNA_S14,DDB-PD-003-AMBR-R16--S03-RNA_S4,DDB-PD-003-AMBR-R16--S07-RNA_S10,DDB-PD-003-AMBR-R16--S12-RNA_S15,DDB-PD-003-AMBR-R21--S03-RNA_S5,DDB-PD-003-AMBR-R21--S07-RNA_S11,DDB-PD-003-AMBR-R21--S12-RNA_S16,DDB-PD-003-AMBR-R22--S03-RNA_S6,DDB-PD-003-AMBR-R22--S07-RNA_S12,DDB-PD-003-AMBR-R22--S12-RNA_S17,DDB-PD-003-AMBR-R9--S03-RNA_S1,DDB-PD-003-AMBR-R9--S07-RNA_S7,DDB-PD-009-AMBR-R11--S11-RNA_S20,DDB-PD-009-AMBR-R7--S10-RNA_S18,DDB-PD-009-AMBR-R8--S10-RNA_S19
b2495,7.439482742447483,6.395331314966944,5.762869530017438,6.7838350955056805,6.5111722390801345,0.0,6.349120632510085,7.022906454413766,6.076725145847302,6.291063187684177,6.077541773410301,5.79705393489966,6.40483542630522,6.465006498119642,5.822727686915113,5.697226680150383,6.168670066788129,5.144346257702407,6.565332595723391,6.2028300242183265,6.438480855684252
b2496,6.066155950634813,5.573811522058164,4.007226468360526,4.501959804062969,6.154849894557322,6.095831634119936,4.313027641194322,5.604329163057909,3.7399984977241516,4.667709153687292,5.569059089581089,3.588639318168644,4.231357525409883,5.61010879323432,3.6713559669235347,4.832192824690928,5.613325943215655,3.9272452048005695,4.792572959468198,4.018182552097849,4.325631090621848
b2497,7.01303602461553,7.2411409466727115,2.0276645424213977,5.6400742559333805,7.064713635059414,5.807705725518679,5.7963165858121615,7.4678844496565215,2.4955006513455764,5.664485775275788,7.254955871448441,2.0814176053300075,5.7640229183709915,7.112508103612716,1.7798572283649605,5.549039299895521,7.044139783767307,1.9200842326109464,5.181610589500037,4.69039822484308,4.415235557070829
b2498,9.1178312818007,9.139445144809802,6.266392347603791,8.244238607144869,9.243789969420876,5.2753288572626245,8.3745828750894,9.218047687767935,6.334487352627987,8.290829687636071,9.369858088331974,5.927193894027696,8.174771946835989,9.021184275343641,6.113292533076657,8.514178080188062,8.900336659972325,5.956682649054332,7.816470375154787,7.767788279767412,7.837058162855304
b2499,8.360553129967911,9.128897837200228,6.983829219504043,7.743359916741008,8.8194663102097,6.526058916398326,7.540047127749356,9.005880084620891,7.02719969619735,7.423201305961838,8.984899442422286,6.8693430199374825,7.553463317151387,9.020699434482035,6.708738435908913,7.611731249368118,8.729915023364942,6.7889567886532145,8.094110197125374,7.962171778218703,7.778343202440759
b2500,8.803934961727158,9.13677903012764,6.968707661621223,7.408336005109196,9.076368499828613,0.0,7.394042253276723,9.109524145675795,7.172864477236031,7.4858311784056575,9.13930908853436,6.932881812893078,7.56024795749471,9.325972668124802,7.127301279561949,7.619864659364497,9.21287690475739,6.565087666080002,8.036456720907628,7.722782114953759,7.68558725204295
b2501,7.257597494699681,7.165215877321031,6.828781174901753,6.491611060855774,7.142050933545773,8.106792521434583,6.491105570271512,7.16215821956528,6.6648736312913055,6.642206459678853,7.263418521909742,6.372275344081571,6.65217660250209,7.284320848467706,6.603866702868997,6.613154112700302,7.382446137715746,6.590714556684483,6.624002290748056,6.613045696131476,6.74332095363162
b2502,6.381268172003444,5.916650316009822,5.276479591204419,5.875700629079937,6.142002036382018,4.030426312666275,5.431735341934763,6.233342661157048,5.3837491312028956,5.6848040369207755,5.704665058280609,5.390473554836511,5.7043628662113885,6.051879558062668,5.13363280647906,5.157385509270356,6.055114424708258,5.267884164055352,5.817077285659798,5.437671104223571,5.816985721067077
b2503,1.8591469906119058,1.6546922494926446,2.2729455820631905,1.9908002464173764,2.075929718914633,3.5287994938264116,1.9138533281932655,1.578931769605532,1.51947135374935,1.7223498695056938,1.6818510332560077,1.5150560984500543,2.221422541152919,1.1851098830571256,1.2625412222176147,2.1290018278555625,1.6966973493176138,2.296542975902141,1.8167792226867867,2.297691062463458,1.816193716976931
b2504,9.51048571655118,9.347068620457822,8.489421822246397,8.329184759677002,8.949400591430583,10.753138313464174,8.596469581168167,8.862869050508232,8.088406937944455,8.770861810870835,9.124324846287331,7.906180529509442,8.61144946963381,8.932420229717133,8.657105744682076,9.163520346924011,9.327612496061997,8.84670066209682,8.396720939933651,8.902022575811513,8.565115591918005
b2505,2.649705654761529,2.6731637795945025,1.8277017902719925,1.9478667696609278,2.3379485836807987,6.526058916398326,3.032306888087117,2.1955169571769444,2.156822895680643,2.395457697674347,2.7158751399271934,2.1515615131115267,2.1763230948150363,1.9083439323401752,2.4691629775488737,1.5272834115181257,2.7475480062711606,2.674215504667304,1.4947080475533383,1.9344941281598371,3.0761058047142105
b2506,3.5753744169380104,2.9219820347878236,3.2595657133890823,2.8440850701502756,2.2922238181444348,0.0,2.982199714590826,1.615781976520961,2.4417626454524948,2.968311153153989,2.2701677634158393,2.703834035923901,3.241501614243658,2.9291699262464346,2.768580069371666,3.1192210351802148,2.1961968544675443,2.231252391547366,2.7396207328316593,2.9955678470128495,2.115697509895236
b2507,9.114657150662042,9.294605733520127,7.488807247511389,8.065874730343438,9.318834833821054,7.613851903534141,7.841179525709433,9.389308732024565,7.38631630837238,7.82285875393881,9.40576056747375,7.429390706763768,7.79271492505077,9.213803395063708,7.289520399248476,7.909572206881431,9.259039901956589,7.290430075124501,8.198570580237012,7.854755894648248,8.290574676526887
b2508,8.766765199969056,8.91768219979564,6.5942020115445175,7.423136130896306,8.772166645630774,6.831336319149569,7.234690546618784,8.992845184398128,6.464361017088356,7.189660195124809,8.685510994415138,6.226862986178285,7.169964475854512,8.893166152601175,6.1996970269634915,7.112246035217593,8.73471016817028,6.197052239606107,7.843347624503611,7.279327801661192,7.903488462644344
b2509,7.443997520027092,7.2880743786649065,5.549896587832422,6.077637494128547,7.123103609495933,4.190176585638602,5.897196709087994,7.101782319743669,5.140223177448709,5.884474385906852,7.365119164067665,5.1425300160731044,5.986552084032323,7.288417850068543,5.189702557687463,5.794783422692452,7.148981231235994,5.471662843979148,6.460456471176315,6.031491137769409,6.219895912814088
b2510,6.211955151949318,5.928717906996949,6.158932523412991,6.049601391157477,6.023262072387066,0.0,5.870755281256021,6.089693976293821,6.0468062038610215,6.113991208873144,5.958394381707949,6.009572821980552,6.370836322964751,5.564287994110483,6.708303789377313,5.9290907902212115,5.805671270631586,6.2965252388746125,5.76853257689811,6.183729345202667,5.831965597268669
b2511,7.396004125864519,7.169780133077347,6.783352670292399,7.134122675103971,7.217265964396813,6.027653408058827,7.041423320789534,7.100662682043524,7.147497189225358,7.0237843621024885,6.942002868192431,7.199492062879032,7.015307239314663,7.06007133015528,7.091200790428964,6.70920861870296,7.1179888944869765,6.994717541193612,6.983612623386321,7.033321276152602,6.901556432892823
b2512,7.7422135844561195,7.746336093875593,7.384689057734872,7.708866612867478,7.694080801815112,6.34442653417723,7.5802437677405905,7.906570047380054,7.5646835977849545,7.367557529713104,7.581557987012523,7.402910029469169,7.445326528314915,7.7066434259177665,7.508497933640863,7.437621441319919,7.350791282784378,7.54829147929407,7.467366459675103,7.509537365519217,7.360989336017437
b2513,7.706646046367732,7.514423923455937,7.310048833977391,7.572105897865472,7.461836976155073,5.28884451530219,7.651447067682849,7.5707784759440955,7.4861170559536125,7.460306435086003,7.517370280133071,7.225675962551561,7.511066768155667,7.449238051350605,7.283914126850511,7.352586516991482,7.47536112475325,7.204876295334766,7.323392316000774,7.433453371905036,7.3147822071186726
b2514,8.439045287186053,7.974826831243026,7.496284063379539,7.972282670227705,8.064733793670849,7.2233153882425984,7.85754238124955,8.078652801974298,7.621809691933286,7.876726310564663,7.787422889267088,7.582022620912966,7.801490816779944,8.118290761769037,7.675736290153278,7.706305912423215,8.0680361278682,7.567979310542216,8.00908100935369,7.830746137803923,7.988444804183868
b2515,8.224622766895024,7.805348562986907,7.400243363263383,7.980301138719499,7.723948068580628,5.435640269356833,7.820215113608941,7.939296235141434,7.588452504429485,7.65308776042089,7.5554291457997715,7.671078658510117,7.633320195921413,7.8511242897594675,7.591341278766499,7.4934560970408315,7.685231245253608,7.376207733931119,7.968620050121968,7.756543837264152,7.767995334516591
b2516,8.211169617473248,8.0994844726336,8.113814128902193,8.144467717810864,8.208379740575046,8.547927677633067,8.068776672732872,7.9437309502002345,8.032696038885943,8.083644144491478,8.015696724956504,7.993049182622675,7.953189871758927,7.841316387867732,8.095312820671644,8.266184918154345,8.073521817824757,8.017910362193211,7.970029273613907,8.189766014419648,8.106930680553637
b2517,6.301255454714154,6.593511272723149,6.771753864710425,6.65148502396396,6.6163683714556925,5.964486007622732,6.606550892457667,6.730954642919853,6.792433133957804,6.458898771651109,6.644450230496128,6.963152408105175,6.510293254564108,6.551607492918903,7.016192049968682,6.6031459377544115,6.401357718587862,6.348941170781109,6.528170049179528,6.619032732119782,6.370218082581901
b2518,8.077417350385334,8.608976940258728,8.135875231563073,9.046900353059543,8.388548270703284,0.0,8.812573774760995,8.800211772147573,8.239879878384963,8.807727805843864,8.56452862270043,8.26256356553429,8.884235389532073,8.70113038686356,8.345772339249867,8.615607115668375,8.303683797178818,7.680687431241255,8.82378621132993,8.516656861489608,8.210898775190202
b2519,2.951971860979306,2.745205786721746,2.4794670480422285,3.222938431279685,2.472570323630125,3.48894528778159,3.0601412916652,2.7960310954735434,2.875601334377973,3.11263154116916,2.0751118730927356,2.3562531217032756,3.1320301831599076,2.1370021488053963,2.2427429227479183,3.2560018088977083,2.5624353933716426,2.6267791563074168,2.7244879968619764,3.1491198952365496,2.688975298977536
b2520,6.1128753216112885,5.616814107955314,6.016544540750004,6.461722899478639,5.560082638964543,4.634420024195163,6.513870001688932,5.588350715933416,6.030002901262521,6.45684036866199,5.277419472939225,5.834410406797865,6.449531976541686,5.503247876339969,6.029106519176678,6.404773613843339,5.537162504590296,6.124525743772344,5.991193315012238,6.2587924969913065,6.070182572027908
b2521,7.1985280259989,7.0712155962968355,7.723714502182072,8.068152155980764,6.937391669126453,7.137606224460088,7.92949670950769,7.048268288271087,7.815360027204706,7.936639000593396,6.81743017193056,7.6857154782062596,7.994881262765486,6.6535351363469655,7.906378924743721,8.358005722008562,6.753164388397378,8.076283002981166,7.347523400126725,8.185616230652021,7.526061452808915
b2522,6.970558489585355,6.893569182337412,5.837992239915323,5.220008041991935,6.955021042586461,5.951639874986403,5.54951565772185,6.8965949884499125,5.7380934809726245,5.193005090172002,6.976142529978658,5.645668328700609,5.4370131745970465,6.978184266255758,5.7692846721796975,5.114147583684389,6.982893432695623,5.66743472686368,6.304225987946636,5.712613818832905,5.449566206554166
b2523,7.316955755991144,6.904186911504021,6.477628088429076,6.271378376703623,7.347233569126672,7.021978752950403,6.339576461471278,7.181385171436795,6.779160459037813,6.315796958787246,7.03627352409516,6.8643379639864195,6.467645570025136,7.272460463530616,6.590460092916374,6.102635971796963,7.306552351152959,6.439438054174114,7.372462539569602,6.798778179304475,6.788787598233823
b2524,7.821960414760202,7.591674081914831,6.5918882346588346,6.075048105960142,7.507992977371679,6.891064614899343,6.191985207579457,7.675222564332314,6.834686610443316,6.352118378721915,7.570014239932613,6.668988805548696,6.203820995130061,7.050331370615598,6.9768853317300135,5.596659959652114,7.517561382942604,6.329551047322001,7.273724179035013,6.581069958426119,6.5802706785035765
b2525,8.310802046945817,7.539396227687106,6.823293616837019,5.921191493876562,7.817867955649139,6.157939723018736,6.0514060387873245,7.519726777737064,6.46394438079506,6.351105924958542,7.202222306743489,6.569206426385006,6.163556644449679,7.724878701360956,6.6310675548022875,5.921420748621788,8.029327736538828,6.198818482830897,7.250730272404252,6.653195302051318,6.80724436183872
b2526,7.952988526283226,7.606200168385239,6.689750282226709,5.937873637864299,7.702500022383671,6.689862824431023,6.070871234028592,7.6070480090549815,6.7594438776179935,6.05351603875274,7.708449893088007,6.673068789097424,5.8802498599218715,7.672920601956631,6.622555439261692,6.214004974391064,7.698148518824563,6.4787588543058545,6.896496251720248,6.514809884888675,6.608355289342867
b2527,7.979715357922069,7.293636261825866,6.024882258169077,6.068606700211393,6.980667934838203,7.5265284129781,5.990923877346588,7.187594181715897,6.255267392852982,5.947698656319426,7.3315056686125395,6.158183748334368,5.878421605079673,7.247486571101564,6.3237746770143906,6.071847400998095,7.216491303962964,6.125936820693133,6.411383909846013,6.185516858895531,6.4953812369696555
b2528,9.478635082254657,8.199260995638431,7.723417926882929,8.556154932883882,8.477637210273093,6.209685370011558,8.087269276497766,8.316264317287603,8.025240388259352,8.008715348782335,7.774498202211595,8.452459645346808,8.115238702013231,8.439934875757608,8.030310018638298,7.707775503820475,7.962319478412549,7.758661762157494,8.599798664888446,8.197618828149782,8.31165537544601
b2529,11.087965323050705,9.322623183018765,9.489988256991388,9.430365748045524,9.886682281738018,7.5265284129781,9.517516827631828,9.612378438091621,9.51048850328649,9.593426311917302,9.263469360379483,9.897449041373376,9.490492393318663,9.77216128073444,9.551602759345027,8.90315991976499,10.051859120578719,9.214282809460489,9.763204223729135,9.48786508113343,9.742004972416739
b2530,10.081968294532421,9.062931185012644,9.082948986607958,8.519427369043115,9.111578385181245,9.329806942530517,8.554274425388547,9.096252964513099,8.993832180947098,8.50539529712071,9.093253269265807,9.084080475772513,8.55516251459752,9.01840764761321,9.19234475747266,8.711257075715718,9.081479120064612,9.003102600462952,8.937126832071113,8.914064865743788,8.745617669098403
b2531,11.138250009144105,8.820017054138834,9.193587650855788,9.855148341527054,9.029227472513984,9.058359304119271,9.833238406198715,8.949144714839601,9.26387953327102,9.802738791325286,8.681559897496731,9.34755123658646,9.775541285455636,8.890206937616643,9.395697440847671,9.824248476906991,8.997477861770125,9.183122635000617,9.4225956798044,9.717516651970332,9.81187533796932
b2532,7.0477939029820655,6.743620547588607,5.839295914566325,6.949642135336574,7.106019496941209,6.596528152914085,6.6100281519471995,7.138903427266013,6.211236180226834,6.484574593605315,6.58947389181306,6.064274585177123,6.702338658732792,7.056584613330472,6.000636237655417,6.426946955197359,6.710650179930754,5.89984537846642,7.246942223211011,6.864242998619091,6.932327105726858
b2533,8.409249498864016,8.96302326068046,7.697384164503679,7.997743224593488,9.100497588702064,8.969202331757025,8.234981142826525,8.60987344988046,7.66334726178721,8.38801570815826,9.39303076856869,7.4212099422243805,8.231494339454388,9.05666557122358,7.6625228811495125,8.91711462440291,9.379243712550952,7.679620494145673,8.201640775456527,8.267388275733335,8.063237586541522
b2534,1.6856918290653085,1.876219724283655,2.0340182007915386,1.2023604794490266,1.7915895989485502,0.0,0.0,2.0153651345221117,1.7865311630812941,1.4459981377061397,2.7646994353277954,0.7627067191911329,1.4753885984383226,1.810397348706195,0.545008688059748,0.8929730856382437,2.1105999973029332,0.95127318243604,1.4089300935487492,1.3036451820537105,1.8903705231435983
b2535,5.284619001040869,4.834652217538794,8.026826929066413,7.583237642253982,4.900813143962461,8.45888844326549,7.6237157473593715,4.745334044904242,7.950930464668239,7.612252744979726,4.672477742423601,7.784476456856517,7.082491684262038,4.766539406145527,7.741012136131812,7.281986855819102,4.882338193713254,8.248616024923246,6.5259702333721075,7.5536948375179485,6.3382247384145325
b2536,4.013384778988256,4.283568980012251,5.275218148706627,4.950778661756712,4.003201877336955,5.983044952986568,4.977905697685703,4.139705746675362,5.381453342210481,4.97985189154655,4.4601352160708005,5.231709646883716,5.136980364800348,3.8866123981092975,5.146784921917567,5.700202323104701,4.064033808174362,5.141964150712182,4.691032968809002,5.396382317312433,4.975317116322646
b2537,5.019605868741054,4.5719165617529125,7.84837982704821,8.334135396868323,4.85859570759211,5.757545074264198,8.079853731349054,4.747486759599584,8.175665952842705,8.267623802726309,4.848467604311431,8.18556322257017,8.318087343424377,5.181467360062935,8.09158190667969,7.965235061982287,4.7501359816115585,7.687560955625363,7.664440181125458,8.117226389844408,8.087725200818708
b4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
