Geneid,DDB-PD-036-AMBR-R13-S02,DDB-PD-036-AMBR-R13-S10,DDB-PD-036-AMBR-R14-S02,DDB-PD-036-AMBR-R14-S10,DDB-PD-036-AMBR-R15-S02,DDB-PD-036-AMBR-R15-S10,DDB-PD-036-AMBR-R16-S10,DDB-PD-036-AMBR-R17-S02,DDB-PD-036-AMBR-R17-S10,DDB-PD-036-AMBR-R18-S02,DDB-PD-036-AMBR-R18-S10,DDB-PD-036-AMBR-R19-S02,DDB-PD-036-AMBR-R19-S10,DDB-PD-036-AMBR-R20-S02,DDB-PD-036-AMBR-R20-S10,DDB-PD-036-AMBR-R21-S02,DDB-PD-036-AMBR-R21-S07,DDB-PD-036-AMBR-R22-S02,DDB-PD-036-AMBR-R22-S07,DDB-PD-036-AMBR-R23-S02,DDB-PD-036-AMBR-R23-S07,DDB-PD-036-AMBR-R24-S02,NGSDNA22-1_S73,NGSDNA22-2_S74,NGSDNA22-3_S75,NGSDNA22-4_S76,NGSDNA22-5_S77,NGSDNA22-6_S78,NGSDNA22-7_S79,NGSDNA22-8_S80
b0053,8.410617209735758,8.400201079467502,8.397271619662394,8.396979283786449,8.34488887023385,8.349586709698093,8.40572194906909,8.410339085119276,8.312748916429783,8.335742396081573,8.430988410986764,8.347774232402378,8.663899956521327,8.275074527007058,8.48164243701322,8.26746043599142,8.273385895831838,8.540397103804246,8.27356323367854,8.575492071463124,8.311095415632709,8.494399890109664,7.67383456021108,7.62861808987075,7.812497097391695,7.725069772205791,7.647741269572905,7.760731746117499,7.798167755056693,7.680235184457687
b0054,9.144559716038808,8.440385039682033,9.127627709105488,8.531877254823337,9.243189096355117,8.33850286221751,8.511191394455839,9.157444752170871,8.425960581465388,9.158326213492563,8.39428609740519,9.31481865745797,8.4733695943336,9.194277182933448,8.371551332416976,8.30690054890104,8.320532150463189,8.465966906070648,8.266557362880226,8.584061936605925,8.307262468160356,8.502149578976896,8.064399142406177,8.054887745552648,8.180092112802393,8.072914611615309,8.123529116705974,8.071586117303621,8.208034033661896,8.207348208593082
b0055,5.650665684192787,5.220588755226514,5.6450402689674,4.893003999467336,5.593771532669699,5.044115899538239,5.013217433678333,5.541566100523632,5.298994261038752,5.623306019044035,5.055565871945023,5.521425889056946,5.141180659840232,5.714312353631729,5.169623681578497,6.012641765050686,5.057193277157527,5.142339071192292,4.926151530058454,5.608168050107934,4.90476266948472,5.501679291887477,7.852728327806975,7.9837317800743905,8.102423298618532,8.019289609112315,7.827826023839187,7.940273774841138,8.169129359463996,8.206861931358944
b0056,5.648925298023832,5.776414348199983,5.698824331967301,5.897219262513901,5.664667713716546,5.404488651031877,5.513314133247276,5.69238645160112,5.820698765777478,5.749877692724644,5.822582532350523,5.8007978079376565,5.517583530451864,5.8522821693368625,5.556264513510153,5.65804909846983,5.574281819487778,5.428986455272184,5.477569008716707,5.676583465441389,5.529835854608191,5.673449028996181,8.296035259079751,8.21178254417602,8.25994836150552,8.046010663319153,8.256568123242102,8.100506304818412,8.207935030969137,8.229996980077852
b0057,7.602063974655816,7.01705541067993,7.282499167112992,6.763979157278864,7.5107278783658025,6.463163595457079,6.565090445909854,7.452174378984338,7.337319783454676,7.47348216932173,6.722656665805691,7.873189650711751,7.04491264605975,7.445918103139856,7.397561585630057,6.745047280830109,6.517852889696157,6.47673394761963,6.902332999164892,6.387478373113115,6.8307168235187286,6.36662021042398,8.47826318804766,8.421630273814767,8.452467617716493,8.478075175175578,8.411706973418715,8.63243757827718,8.77774981914923,8.346275068295364
b0058,5.314853378344173,5.067890992305805,5.5348051332974695,4.934643927133584,5.36691029368975,5.251095433113364,4.881722045943595,5.194355687763868,5.31172023821823,5.3749442923952495,5.2416249125877075,5.358438523704118,4.9148108147846905,5.467998140385303,5.514297346714247,5.493664178201418,5.387604008880301,5.76814142124391,5.451814404254729,5.626317155727531,5.395870440589059,5.585813228125143,7.8769561034909215,7.757682282276093,7.500192140573931,7.824721413002814,7.736315796614041,7.593117765351726,7.816700331499051,7.788475722677891
b0059,6.114325293739385,5.493216697295703,5.995396956930529,5.588509221303096,6.0190091270896025,5.58520876594088,5.5841291092937855,6.035174645939718,5.696052679117165,5.954687686528673,5.587838884213949,5.958431025807667,5.404901409422099,5.985886090086885,5.729525323574452,5.721639698032336,6.227595156174897,6.0288113500337195,6.137147460531327,6.179925822093167,6.157182829965897,6.236273766213921,8.174654681995206,8.056668137944193,8.158883417192188,8.081137885489161,8.01957749172712,8.12763309304573,8.207253117375293,8.152108598616419
b0060,3.8142185037287266,4.199807688539032,4.08624658936925,4.3423047339517495,3.9968988967842205,4.3150157167307395,4.136479699205385,3.9891287208395783,4.306922845218405,4.030891700349925,4.261940200721453,3.7744095470887187,4.258519756231007,3.6689622293183928,4.501446175536712,4.018180460088081,4.4883401849046445,3.8013281882773104,4.470272886008063,4.2685622531196055,4.336861957190136,4.398153225953784,7.792215599420033,7.769913248863209,7.810614592194818,7.8640873255753485,7.858547688036514,7.794165309614694,7.884164823994401,7.850009543219416
b0061,0.2986378405088448,0.37806619217886417,0.19512988518836313,0.0,0.0,1.11914409241484,0.0,0.0,0.0,0.21923182359920845,0.0,0.0,0.0,0.23584295340539968,0.0,0.6457607272682326,0.0,0.0,0.24409075838313873,0.0,0.210597594962347,0.3161827595150951,7.071127524038969,7.193740137312432,7.310526107828083,7.11856938174263,7.186413896168373,7.2121070347943155,7.3276376022582115,7.183261414956012
b0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0064,4.120119632175486,5.409878227867423,4.381204331331496,5.356921326380035,4.2365847281536375,5.479706648770798,5.718285740132242,3.986992394750458,5.541377603347805,4.393126100842229,5.3839796898899825,4.19835495418516,5.403067622773672,4.34092351186416,5.571710173220255,4.489111799888491,5.515226756855079,4.3000917182174385,5.347063017199853,4.483840843480696,5.20809005569963,4.566824943075166,7.70678881285823,7.649660517314216,7.617887862629205,7.62966748639961,7.7038949349047625,7.579399840193484,7.809328477948458,7.617430520369025
b0065,4.88051444549985,5.843562946020889,4.854696263238277,5.634847439246149,4.925105528230937,5.973941014325196,6.011591423673909,4.7738126316643505,5.713141040415151,4.769706540162764,5.848701445568681,4.97786554042236,6.3880095713034795,4.781281349937099,6.143106015168684,5.681926358820066,6.073336097269895,5.4053375968669535,6.0569748872283675,5.5083127352551156,5.841436296986495,5.438189525696837,7.340093139231928,7.403946275275153,7.464278170920287,7.25104008276927,7.244901561844026,7.286744868319318,7.453544480919868,7.336276010100194
b0066,4.0305742806278175,1.7597962110729002,3.2491621206151415,1.8392959607033734,3.1841847763862177,2.7730994609838735,2.338904758804321,3.4415010732110924,1.9870085012307077,3.389255006570073,1.8539872005353888,3.218429679298257,2.043643959700056,2.438508343692282,2.1388579434217005,4.33004169099064,2.6890212913936287,4.059753340238322,2.2793683386205896,4.098273713417277,2.4280888728287655,3.8002223816804674,7.937368523423756,7.944133310963853,7.846291958464193,7.8262802665483155,7.740930498508499,7.6831685412042745,7.909795069784579,7.80957717955507
b0067,4.239144128639013,1.9439521916628821,4.012735065230931,1.7756441348261278,4.0849281939002555,2.336664934551037,2.1771189128333077,4.215197753416195,1.836826838242596,4.30144982926044,1.8964982073843137,4.166964313649649,2.2312498023422385,3.3186003272844307,1.7498523683450486,4.214234524029176,2.2921013473489102,4.200281876385894,2.384348200474628,3.9614985007915116,2.654499296716275,4.231483480664501,7.840103813694756,7.896309693112638,7.671309252298042,7.670777987465471,7.665178252751041,7.685319197919575,7.882319288342425,7.828190472309013
b0068,5.595060170292914,3.144163360294362,5.4934126206938885,3.2082183014379613,5.457941629759095,3.0809868365048145,3.3745379040318757,5.569914781954742,3.003377352194577,5.535661433032298,3.137812526496965,5.833058799292417,4.029180777219552,5.377605053541662,3.045187632091932,5.14331253413381,3.771668600565107,5.155656649233197,3.797918200565464,5.335653379869329,3.9182176486716647,5.557712249142431,7.544818325131587,7.480875403081907,7.445143705413397,7.609229385375711,7.453152822048606,7.477911453010171,7.412512838481778,7.631441764679709
b0069,4.614015839766432,4.199807688539032,4.691239372748571,4.144672723661915,4.623266153680443,4.422583466397222,4.310868144411725,4.656779949582859,4.6143661177848205,4.578926055857721,4.296750279119675,4.532340489261809,3.9872553410028253,4.505928456135439,4.255863690123531,4.387608335185991,4.287158208230996,4.303670806010011,4.423201902922873,4.504570455363705,4.50667685010386,4.2728615636812926,8.023128786040296,7.863005520576245,7.837619857615732,7.9611444287508135,7.854321909392978,7.866572432395886,7.9300023949438385,7.923828231139789
b4662,6.180813795750606,6.7393086859706095,6.383229440673329,6.559174973548055,6.2472595564616125,7.3912513262122115,6.350622677394992,6.460389414496866,7.425570046274675,6.408315058494705,6.673651979263418,5.959896700433537,6.10121133878019,6.349278147304047,7.501951008009604,8.757006185275191,6.575300707833653,8.379633549294251,6.700893537958307,7.525627261927906,6.124786616548865,7.367041639663943,7.586726636975212,7.372708846272392,6.887764547328585,6.243827647375787,7.231022688816505,7.476566306671169,6.823085199148402,7.1276378787758485
b0070,3.3357557821636865,4.168223514261079,3.493072952124778,4.113160135870478,3.3884801048534072,4.373040411193784,4.181655544631041,3.5068132550704827,4.413278937658935,3.5669010303271107,4.110926303258218,3.2181084103288655,4.196641358857659,3.198098917853792,4.560967658819238,4.169705118201965,4.298961186704066,3.434377085777645,4.416185119657634,3.8625411301873664,4.1977083236614305,3.7942953744328216,8.02036412783364,7.965693827358956,8.07361660732327,7.888504196332239,7.875943017943393,7.972357547028651,8.02495262822242,7.980655114298224
b0071,9.765334780359956,8.732226244737513,9.817850741006618,8.713710191250057,9.78702792788745,8.619988088832795,8.712407365799733,9.723751520162448,8.732473360184535,9.684072373904465,8.669926474983514,9.97125525241254,8.973482415188952,9.83857618704789,8.796688758371833,9.222885174979032,8.258541987235764,9.359727287769083,8.345899972539904,9.611621249683164,8.265310136678567,9.70684151197942,7.499448641185913,7.438880979585988,7.348594040625174,7.445120014313506,7.560783488718064,7.410617805222993,7.763837824692164,7.372024578941842
b0072,9.627428584251936,8.808176804230792,9.722730808755019,8.806759836006279,9.588840264387207,8.690997754989235,8.829431864821078,9.681417128163568,8.817232208045265,9.544799949861375,8.817778005469401,9.875953265109791,9.096616759845567,9.213609929029554,8.671017847507265,9.117608113291297,8.376959208285463,9.605925481540513,8.400564726714622,9.752093941664572,8.399830006614216,9.801580602936438,7.891140937016422,7.646612677016827,7.644834448174636,7.726158735148124,7.694988441561339,7.854244474724503,7.86151559584261,7.749173311538437
b0073,9.511661111615306,8.468677262739574,9.490338190280676,8.538369484617968,9.470120218767805,8.424364741179726,8.48097259851962,9.376250290963704,8.502897131626536,9.37675645739814,8.487334485985546,9.692360868600398,8.79278849281113,8.982205967232296,8.483506713155464,8.721111094578136,8.096496685739547,9.252132390019856,8.052470126574663,9.420284718197102,8.061553122236269,9.475224375755195,8.021827611992006,8.208773913958822,8.009365577737684,8.092850802705758,7.863138295966052,8.129941199945309,8.07471363879429,8.120128091600504
b0074,9.808723666675693,8.838267152873673,9.806552169333422,8.850197678591938,9.904668191194721,8.733983828509485,8.798444234608482,9.821793436254167,8.74110825093981,9.786558596033284,8.729157022788621,10.209778370300713,8.770304044245135,9.721886035343235,8.670910003405849,8.686268273730066,8.168317066901185,9.04456499278689,8.096822308231523,9.226560682458132,8.187794168537744,9.239894528619534,8.10132712858165,7.8868176447894225,7.762155949694785,7.887345177096281,7.969737275786404,7.862004686173444,7.956361535059554,7.928764485651713
b0075,10.722800531793085,10.478860358075455,10.538680382992302,10.44693819208889,10.413894319128918,10.63949056785836,10.71125032017399,10.191533451620183,10.628807623260997,10.640411235363828,10.537613647920939,10.204840701713954,10.397723563156863,10.51607372157893,10.2729098304668,11.244582178929768,10.205351327783344,11.156181460267446,10.008972973740743,10.838655992858438,9.939174594550035,10.505364358827837,5.162610641469939,6.093625194794365,6.713188920486806,5.974769722394628,6.089296717843864,6.386798646886643,6.8032256379799945,5.322291858423188
b0076,2.8946413916497047,3.4207383511237266,2.7107574688791654,3.481755755044801,2.7407996364533385,2.8162397514971524,3.0885265029359132,3.090417741021608,3.798209090353208,3.146754907243801,3.5166421044022727,2.9979295625385096,3.2326171226639655,2.8108116140499986,3.331235004508806,3.0848307237509482,3.2638372944564233,2.4619061911232674,3.2144535721335648,2.452480389991853,3.513232237608323,2.41446878527172,8.123121256114656,8.058003692405617,8.13541089992837,8.06527867784899,8.123758039770129,8.232240615769639,8.157469984903328,8.288791984758443
b4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0077,8.122720957466834,7.914036181031473,8.090045294262513,8.010360952378587,8.100043434242293,7.847874576150534,7.941794998984194,8.11239040970304,7.968280561376906,8.0865317275358,8.09280089307415,8.113647722052509,7.837081263983986,8.141186095544073,7.987028636428934,7.894216900368463,7.78450607010251,8.15529812611675,7.74712884827941,8.079189680719798,7.755125444469188,8.05129766772679,7.639753158073708,7.548242154823942,7.754185728963496,7.729396127851,7.484269490805959,7.827931525227665,7.7869197735040965,7.729999759318956
b0078,8.33578223108115,7.971861343507529,8.33477656601893,7.997681014369755,8.3800011651388,7.807540474253104,7.869397022728625,8.2965050893598,7.907524131129594,8.406239445755704,7.885956364861873,8.46356057327014,7.87613138294561,8.37120175592716,7.877006699691956,7.891181421016605,7.695528507479437,8.126203938981968,7.69179405492461,8.015556990113733,7.661314580694669,8.023918743235345,7.702380493178074,7.816226868413614,7.791291906754353,7.768561195281046,7.745045001540168,7.7833372517041015,7.853876191643014,7.801673631430784
b0080,6.576642992024295,6.937640957674235,6.476735989986435,7.013698300191949,6.40654904132216,7.032151707773284,7.092927997204313,6.521249138472035,7.296691427086499,6.489896683258997,7.178567329359034,6.507142195084164,7.179366002349677,6.573056604252563,7.1794428873753935,6.7088789452533755,7.008140013807249,6.549655733289915,6.969786337866074,6.79228273394705,6.9298621270081115,6.6695667732140205,8.115260358338446,8.025900230355036,8.004236340389467,8.099304919807123,8.112990173403558,8.170862043084867,8.108043537099306,8.135916433790662
b0081,8.395870949129659,7.848110769646314,8.418989919578188,7.9217249827671194,8.412360382529762,7.896551219849,7.955739031632746,8.331583945560174,7.941107324987787,8.440461962675613,7.879930955173735,8.430766602126102,8.58678005047798,8.471073647651698,7.976759171873941,8.836952426298275,8.251027639233453,8.324809948997432,8.306476025838709,8.225499872665512,8.213124326073945,8.271539435484055,7.8578677427677714,8.050940934589196,8.021735112788589,8.142316440973348,7.793999835577301,8.203767412193569,8.138475121502792,8.241640034141827
b0082,7.470703588409442,7.2285779372868895,7.389872275743528,7.3486165591117825,7.424377802325785,7.240916349308961,7.2333700637298035,7.386756731262387,7.361914297644898,7.425002282050284,7.2026844605848765,7.406174698397163,7.758269046456733,7.117990279128398,7.538405843804923,7.8110968883706935,7.51266595210228,7.562707691453406,7.612032641020942,7.515744371591441,7.543539625976156,7.518141759006011,7.757889271519077,7.794861865776714,7.853945154024799,7.919010197844911,7.7926500778491015,7.938706411730766,7.90238650209237,7.988227599151085
b0083,6.74516412528024,7.01333883016595,6.738188382902862,6.804714902129079,6.744360163197124,6.896519345526826,7.104710210094896,6.644531467607613,6.803543239452176,6.738724067536382,7.064421717103266,6.316685555717946,7.559181185818383,6.667336086665223,6.641261312936694,7.0674457161143245,7.072465434306913,6.747553892061079,7.225326668393953,6.9933894801506975,7.238744972582788,6.88211183484592,7.7188322740727395,7.5398556435910375,7.6338983975315955,7.32531839835804,7.28984548883477,7.494544548860565,7.468167502178853,7.816368835987952
b0084,5.9470471896806885,6.013606968754984,5.991775244317608,6.012959719442029,5.8846203281625495,6.252823906437892,6.202817921840524,5.981790347504179,6.114153691407392,5.984480785284898,6.027668104193167,5.8793816492557855,6.671893034891117,5.792411433363158,6.2506158331625485,6.587612370410916,6.377473540061786,6.570693165491422,6.345335237168976,6.3282384561101725,6.319558085540132,6.2256234140688615,7.878278602619597,7.923977767189799,7.880440177887031,7.892809396044335,7.9220610533173215,7.947048674131268,8.006317194918367,7.980777931507806
