Synonym,DDB1__HMP3396_03_M1_5h_fixedVol__1,DDB1__HMP3396_03_M1_5h_fixedconc__1,DDB1__HMP3396_03_M2_72h_fixedVol__1,DDB1__HMP3396_03_M2_72h_fixedconc__1,DDB1__HMP3396_11_M1_5h_fixedconc__1,DDB1__HMP3396_11_M2_16h_fixedVol__1,DDB1__HMP3396_11_M2_16h_fixedconc__1,DDB1__HMP3397_03_M1_5h_fixedconc__1,DDB1__HMP3397_03_M2_72h_fixedVol__1,DDB1__HMP3397_03_M2_72h_fixedconc__1,DDB1__HMP3397_11_M1_5h_fixedconc__1,DDB1__HMP3397_11_M2_16h_fixedVol__1,DDB1__HMP3397_11_M2_16h_fixedconc__1,DDB1__HMP3427_03_M1_5h_fixedconc__1,DDB1__HMP3427_03_M2_72h_fixedVol__1,DDB1__HMP3427_03_M2_72h_fixedconc__1,DDB1__HMP3427_11_M1_5h_fixedVol__1,DDB1__HMP3427_11_M1_5h_fixedconc__1,DDB1__HMP3427_11_M2_16h_fixedVol__1,DDB1__HMP3427_11_M2_16h_fixedconc__1
b3574,5.535747059081718,5.432936171219854,5.932243885103809,5.386334541077265,5.633709046347939,5.560879477344175,5.645320344918108,5.800802330480028,5.475457749770618,5.461604586296342,5.800250679122306,5.534407111295221,5.48849998194437,5.733818143250251,5.382957868242986,5.4925079274448425,5.845182001333166,5.571495629737466,5.350115809322773,5.3167586411722905
b3575,0.0,0.0,2.09633055238764,1.7084615934229013,1.025097585068072,0.0,1.5665866326630646,0.0,1.7176604916083518,2.167314234158354,1.0373135235050202,0.9744058727449532,0.9515486290719738,0.0,2.734812114751361,2.4335051205105622,1.0609482703977946,0.0,0.9785387886648554,0.9973513120355016
b3576,0.0,0.0,0.0,1.0936012253760974,0.0,0.0,0.0,0.0,1.1006501220011868,1.113670266471191,0.0,0.0,0.0,0.0,1.0917638564975953,1.0707401672375845,0.0,0.0,0.0,0.0
b3577,0.0,0.0,0.0,1.0936012253760974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707401672375845,0.0,0.0,0.0,0.0
b3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3579,0.0,0.0,2.09633055238764,0.0,1.025097585068072,0.0,0.0,1.0520370746536296,0.0,1.113670266471191,0.0,1.5507350928872694,0.0,0.0,1.0917638564975953,1.0707401672375845,0.0,0.0,0.9785387886648554,0.0
b3580,0.0,1.0209475538069952,1.6709018432232767,1.0936012253760974,0.0,0.9441895236919805,0.9862400883217375,1.0520370746536296,1.1006501220011868,1.7346161163186713,1.0373135235050202,0.9744058727449532,0.0,1.0620224666548927,0.0,0.0,0.0,0.0,0.9785387886648554,0.9973513120355016
b3581,1.615034525208027,1.6128255238051088,2.09633055238764,1.0936012253760974,1.6183298528177232,0.9441895236919805,0.9862400883217375,1.0520370746536296,2.1484588540337493,1.113670266471191,1.0373135235050202,0.9744058727449532,1.519992201930306,1.0620224666548927,2.734812114751361,1.0707401672375845,0.0,1.0584216571412968,0.0,1.5814298350413452
b3582,1.615034525208027,2.0313083664887035,1.6709018432232767,2.138218844313496,0.0,0.9441895236919805,0.9862400883217375,1.6539363639652642,1.1006501220011868,2.7697237744760814,1.0373135235050202,0.9744058727449532,0.9515486290719738,1.0620224666548927,2.466073248947543,1.6785323642599008,1.0609482703977946,1.0584216571412968,1.9676872638588647,1.9960251422657613
b3583,2.357940029600377,1.6128255238051088,1.6709018432232767,2.7377524272830325,2.0374845268975577,1.9154532007710827,2.561955859941197,2.0773682742019655,2.1484588540337493,2.9970625543589544,1.6345024441310962,1.9614365007524446,2.2436051052930113,2.419923236993148,2.466073248947543,1.6785323642599008,2.6851579203640177,2.086768623221674,2.2874352246568734,1.9960251422657613
b3584,1.615034525208027,2.3552997249173035,2.42445763673867,2.7377524272830325,2.3618772986218026,2.710315148138906,2.561955859941197,2.0773682742019655,2.4797614764927536,2.4997358514680936,2.0556145158644537,2.9549078296413867,2.7232713007554117,2.419923236993148,2.466073248947543,2.926581026741294,2.6851579203640177,2.6810576762364997,2.5490143753228174,2.580545315357223
b3585,4.212344360372003,4.126644278853382,4.025821725514029,4.49487341598467,4.21697082138949,4.59112235106533,4.295671046417309,4.419245888341752,4.5075250184965,4.733734074744524,4.392018070605036,4.343168838258239,4.429404728715673,4.284925551997605,4.255615032858415,4.300759446803712,4.112244376097836,4.278362525415434,3.959494717842338,3.6955460282301162
b3586,1.0226125794007623,1.0209475538069952,1.6709018432232767,2.138218844313496,0.0,0.9441895236919805,0.9862400883217375,0.0,1.7176604916083518,1.7346161163186713,0.0,0.9744058727449532,0.9515486290719738,0.0,1.0917638564975953,2.104850651186676,1.0609482703977946,1.0584216571412968,0.9785387886648554,0.9973513120355016
b3587,0.0,2.0313083664887035,1.064929658557556,2.4689072365778406,1.025097585068072,0.0,0.0,0.0,0.0,2.167314234158354,0.0,0.9744058727449532,1.519992201930306,1.6670804173093556,1.0917638564975953,0.0,0.0,1.0584216571412968,0.0,0.0
b3588,3.500285355056257,3.497294698359456,6.275095558786173,5.637048259886283,3.214245483202751,4.284081228017826,4.728268844818507,3.6789744724991476,5.946244120122105,6.282087744714757,3.768589513485281,4.594307587000858,4.228434108840466,4.020590130671475,6.106027371783973,6.223697084810867,3.9185704644007577,3.914035704904621,4.865106725720062,5.039252832489258
b3589,0.0,0.0,1.6709018432232767,0.0,0.0,0.0,0.0,0.0,0.0,1.113670266471191,0.0,0.9744058727449532,0.0,0.0,1.0917638564975953,0.0,0.0,0.0,0.0,0.0
b3590,6.021454592364436,5.947802379688251,5.709488884785065,5.850575321872387,5.88179757725396,5.746155172327855,5.879703512559499,6.007506653024786,6.074286189832426,5.943115899848714,6.026723457903429,5.949170905800567,5.761152470703921,6.050314102003252,5.875253540571529,5.808012675859658,6.024404799156411,5.970650136011316,5.911657718825971,5.749683621556609
b3591,5.876990818294793,5.9716603294742905,5.37178575022549,5.176158477834376,6.049001481643882,5.473561593084705,5.616762137167881,5.93341937169652,5.512100771691956,5.535873529783349,5.905315440702782,5.677261786417298,5.684627025007296,6.002154978804488,5.6004027510940695,5.527350031691007,5.845182001333166,6.135241709591149,5.41718252666668,5.549399620912377
b3592,5.95103017919571,6.363010788940116,5.409342705856249,5.534884241882139,6.093418774770197,4.934112843084884,5.780201064855165,6.209355356671761,5.547836104058158,5.738172247030337,6.339539562400402,5.649800117392286,4.991874054577514,6.289793937462627,5.729059208710467,5.420192957812715,6.247070452510244,6.179013725733774,5.864375595077135,5.2427650485460795
b3593,2.6224555995934806,2.6197080022851007,3.4367762757242764,3.9766192797632702,2.6265524862207417,2.710315148138906,3.434315157426233,2.4043096704233893,3.637509499561282,3.3662015080640697,2.870742206705195,3.1241055960868795,2.9141114538567914,2.686899796635393,3.6221626380906606,3.4468645117255767,2.6851579203640177,2.906103789931234,2.9622307389404052,3.16521285563126
b3594,4.129737550018058,4.126644278853382,5.906209126927932,5.906196911742446,4.134348489621667,4.697713045226832,4.831291074111823,4.183906301185202,6.258101732690525,6.345411829393926,4.392018070605036,5.307183505689678,4.948896079710009,4.202080861965774,6.241625561125767,6.113360167256722,3.694805122424863,4.356688414432389,4.958124759041599,5.164770301857951
b3595,3.500285355056257,3.2069573854866795,4.442896374327485,4.4204212919481325,3.6306462951159517,3.8935189839867532,3.434315157426233,3.9025484142063602,4.578350758209112,4.294493891805994,3.6526499635247154,3.7594556801841774,3.233508854331835,4.363270241586364,4.167532047993251,4.655994968920968,3.276559051588307,3.8065118995516722,3.545369802247511,3.454612199528435
b3596,1.0226125794007623,0.0,0.0,2.4689072365778406,1.025097585068072,0.9441895236919805,1.5665866326630646,1.6539363639652642,1.7176604916083518,1.7346161163186713,1.6345024441310962,2.2807566714500664,0.0,1.6670804173093556,1.0917638564975953,1.0707401672375845,0.0,1.662343886008816,0.0,0.0
b4650,2.033787333329423,0.0,1.064929658557556,1.7084615934229013,1.025097585068072,1.5100582141231331,0.9862400883217375,0.0,0.0,0.0,1.0373135235050202,0.9744058727449532,1.9266987631116064,2.419923236993148,1.0917638564975953,0.0,1.6656678018067734,1.0584216571412968,0.9785387886648554,1.5814298350413452
b4615,0.0,0.0,0.0,1.0936012253760974,0.0,0.0,0.9862400883217375,0.0,1.1006501220011868,0.0,1.0373135235050202,0.0,0.0,0.0,0.0,0.0,0.0,1.0584216571412968,0.0,0.0
b3597,1.0226125794007623,1.6128255238051088,2.42445763673867,3.3323478606232957,2.0374845268975577,2.2315647008873802,1.9793106035660468,2.0773682742019655,2.7490118958342196,3.193406303660715,1.6345024441310962,1.5507350928872694,1.9266987631116064,2.419923236993148,3.1569486157545534,2.104850651186676,2.0904832728840352,2.4142998815297343,1.556276016186703,1.9960251422657613
b3598,2.033787333329423,2.3552997249173035,2.691609953776278,1.0936012253760974,1.6183298528177232,1.5100582141231331,0.9862400883217375,1.6539363639652642,1.7176604916083518,2.167314234158354,2.381175114845093,1.9614365007524446,1.9266987631116064,2.092061640185704,3.1569486157545534,1.0707401672375845,2.418246498091539,2.4142998815297343,1.9676872638588647,2.580545315357223
b3599,5.503303250148785,5.713216471525946,7.032939199427045,6.948116726986087,5.540531651409554,5.532356712969149,6.017164747761601,5.559448552283545,7.170567420979896,7.136217623087418,5.6571513982580495,5.949170905800567,5.48849998194437,5.733818143250251,7.2320609603319825,7.079616099244902,5.474179513791616,5.635734984433165,6.480792562337836,6.421024273176422
b3600,6.2731056265143685,6.085368054861935,7.30613255874973,7.330043483133691,6.136509306927098,6.5020511715066815,6.630835557090977,6.100719006762275,7.259463084812018,7.326085962279077,6.201942681606659,6.503497651048187,6.441668879729342,6.309715687334641,7.396082387345942,7.459277576315112,6.287757970646579,6.221496693564097,6.615399580846457,6.486609869697654
b3601,6.066564072408776,5.87376581461743,6.275095558786173,6.779651458030974,5.906903363518044,5.770782651687275,5.7007948073845585,5.855320520379022,6.191884849586144,6.483179780572599,5.827242850077194,5.782161764607498,5.547308765959676,5.733818143250251,6.197827129123535,6.066748907255157,5.975429238365937,5.945525796107351,5.79041350343233,5.722718429874421
b4554,6.453747209269488,6.363010788940116,11.370781400702867,11.708428299021978,6.541075486087713,9.859230513637884,10.235639591799277,6.7011570946445485,11.61146486028804,12.18801086275017,6.580691276330149,10.127059702149687,10.091325268179048,6.9148539004381915,11.73974826350855,11.702279208477256,6.510378038623808,6.728154873327992,9.693206895349695,10.155834274599062
b3602,7.445494155681668,7.308115575836338,6.354258599134361,6.894118248752248,7.525224607103944,6.757509865804052,6.855227306683793,7.432565932571124,6.777797680122305,6.282087744714757,7.491118619506832,6.676765945618596,6.670533460078696,7.538659075722567,6.568360508195982,6.286063344987967,7.578205984213685,7.417652828965014,6.71204743570833,6.802100102195645
b3603,5.087930740775582,5.210380926583986,6.853835090918962,6.13294084103066,5.1776507172848625,4.53472051628351,5.258465588723347,4.906087180628585,6.477798862288263,6.55637380633423,5.159034725764052,5.271591631899192,4.660074922270663,4.760676193208707,6.730844336520405,6.766198302540567,5.0699200048472965,5.017783968921816,6.71204743570833,6.5025507649968315
b3604,5.598524625184663,5.432936171219854,6.535021835618044,6.266450526594946,5.6926435281916765,4.977076224941034,5.5275304261621585,5.6547492152605425,6.32141229685071,6.386134616303335,5.595685715609802,5.271591631899192,5.113621741277355,5.5110287086292225,6.497871341771223,6.6285615560247315,5.760987781541765,5.538270450854278,6.186157419362607,6.242695158846859
b3605,5.771962721689345,5.564265648490373,7.1595567712223165,6.2012395373967735,5.776763207753031,5.6162870616816685,5.9951449474427205,5.714956063694589,6.6845616012518745,6.860857428872411,5.686929315610041,6.057635854669195,5.684627025007296,5.642514915178687,6.904377890234271,7.137143469787712,5.950303540239385,5.756221068550689,6.2971453894656,6.3698011822834
b3606,5.628917872602468,5.8988692038289,5.293605013343123,4.930055028253008,6.115124913806402,5.818811188659832,5.7007948073845585,5.6547492152605425,5.1430420371254115,4.966376058832609,6.026723457903429,5.4730541621610636,5.9030067427367445,5.673595796104537,5.566362423616452,5.456803492937076,5.845182001333166,5.8404102033826835,5.41718252666668,5.518375182082921
b3607,7.173843567556226,7.139328074196272,7.475044303505318,7.370153854296722,7.1683551251259985,6.920459996308776,7.091489589840194,7.188999126232724,7.603052952077941,7.4464981190990205,7.243112313299793,7.025554551917357,6.91343134822571,7.270414455771418,7.489867573769486,7.170590061935676,7.288554576784686,7.380640506710725,7.242437107546554,7.103260701359206
b3608,8.214647766971797,8.134202247372345,7.374189633668032,7.409179160645636,8.17887432065995,7.732137935733356,7.665969500492105,8.220848279297085,7.3633933864538985,7.5665157308253965,8.263264783843102,7.642090454696601,7.552972584357408,8.187142460345365,7.336738001013907,7.572039625888734,8.399827923595936,8.33336820837482,7.705150524930146,7.695163008709854
b3609,9.522572489263922,9.484479887121946,9.232750276912524,8.939327179004405,9.490564800569164,8.834739892917494,9.179409234467593,9.587953980332214,8.891262474747725,8.749866969982646,9.65667536593519,9.095647146424733,8.841200360983976,9.52432799790905,8.91235480153307,9.100805161437483,9.660368501560864,9.58405579244261,9.258319265445092,9.196830594801488
b3610,9.047605076899401,9.160462629849539,8.540333730445651,8.414550856885288,9.107665961750806,8.467642740012323,8.53847537602345,9.244194683238197,8.328511869534818,8.332043192319343,9.070725154638945,8.5558146237293,8.436963727198597,9.216672089757223,8.420659508104391,8.43696289712999,9.09647823404599,9.185826956760923,8.476509367824692,8.52998744693568
b3611,8.614615521509672,8.557183110793803,7.560987530557689,7.948899681785206,8.541483227605658,7.8922183329164755,7.8179591076786705,8.690720557585477,7.542344117789618,7.825322645399563,8.553265288417407,8.093193527730799,7.722043720748207,8.694829432631632,7.806548863762368,7.844901784301268,8.472222016061094,8.62602020026592,8.017613844440993,8.05000015761776
b3612,7.786136692983336,7.741837885114487,7.3836551957656145,7.2677061734354185,7.8697285167460596,7.880950835240277,7.861208720656556,7.934719323200252,7.48819396916088,7.217446336918045,7.83490641248804,7.755939142715771,7.778364419703226,7.875836074221939,7.242877121466777,7.450227254390046,7.887084207741959,7.914975248596624,7.26081207529841,7.223551855733681
b3613,6.998716127621881,6.8485840942597305,5.982944963139386,6.085543257143336,6.8948306385103475,6.173053251692308,5.9500706894613895,6.8827243259412825,6.04957078744168,6.022756309074694,7.027303130569551,6.234425723658493,5.9030067427367445,7.074744466563,5.759507282196165,5.720388061856588,6.988810501776866,6.907992615341301,5.8401404439625635,5.695239620749334
b3614,5.687848405878959,5.466906221212452,5.077330012104052,4.930055028253008,5.572264160386202,5.0987848557197575,5.1825554116005,5.591919966460811,4.8312851565633705,5.069991255105698,5.626745873547215,5.4730541621610636,4.904598372811006,5.366346193263589,4.979399067196822,4.888172360657474,5.975429238365937,5.72702969906805,5.205835844233417,4.852861908340509
b3615,0.0,1.0209475538069952,2.09633055238764,1.7084615934229013,1.6183298528177232,0.9441895236919805,1.5665866326630646,0.0,1.1006501220011868,1.7346161163186713,0.0,1.9614365007524446,1.9266987631116064,1.0620224666548927,1.0917638564975953,1.6785323642599008,0.0,1.0584216571412968,0.9785387886648554,0.9973513120355016
b3616,5.2531348658227355,5.325945820371667,7.79889152922503,7.257049632164664,5.135789394031565,7.046832480241831,7.2393154964709,5.34758958544352,7.778747384349606,7.530639139973209,5.464292284466083,7.279592943502105,7.150011982923352,5.642514915178687,7.5257386417606185,7.6688422873401105,5.43848557865761,5.538270450854278,6.6576152815314895,6.789161473758718
b3617,4.950293191202792,5.040313439678797,7.642097577519311,7.145917163768599,5.002383483684777,6.829610287269957,7.1222913937615475,5.186818687951381,7.611520801838748,7.456093148431751,4.929188018739039,7.118639617196222,6.868013673926235,5.162347167240637,7.4057400572138095,7.6050341694044095,5.286163437579952,5.111123395000667,6.6986307178679745,6.3523145360079925
b3618,6.812655092268884,6.76912889962866,5.333224901164783,5.878654154194316,6.64917446981702,6.279860066267812,5.432413677385,6.856235484243424,5.233597393840763,5.300508277018566,6.827908459609493,5.949170905800567,5.990375903982855,6.88860308469239,5.217348088378564,5.627095293080145,6.80481305957316,6.855006616441733,5.572359007208606,5.5797709155271
b3619,8.325504883114215,8.363395262367463,8.154502439636477,8.129174486593394,8.424658101584088,8.374302868157566,8.373309709345719,8.481344239644574,8.343839519783074,8.268116337043464,8.444156622977122,8.340823400722067,8.340499221100186,8.538999879173387,8.199761879075588,8.322595712713943,8.485400592022529,8.497943826238675,8.16635517101934,8.15458766241455
b3620,7.64456125959326,7.572755116862868,6.812381716184632,6.880296813837393,7.492428353132096,7.235587691023058,7.091489589840194,7.552909240811275,6.893421046583004,6.985353585477305,7.620196518421762,7.067668821143143,6.9789845551428655,7.555442669231232,6.834590607513431,6.944351222660931,7.5366078299459005,7.565150939851826,7.044539106272125,6.889560153617387
b3621,6.673786428932703,6.835641739658515,5.516481136713899,5.732453544241597,6.721711698804322,5.842238875572959,5.75421491778394,6.686196144046781,5.775896394079878,5.461604586296342,6.773435080898109,5.621805556093829,5.684627025007296,6.820807048114568,5.260566608596354,5.779391758355613,6.732965557066283,6.841450366984921,5.911657718825971,5.3167586411722905
b3622,5.825432313758418,5.741246316788337,3.818115786298521,3.4862698462351065,5.749264710417547,4.59112235106533,3.974091559984303,5.93341937169652,3.989018187260882,4.011800683653309,5.930428169512066,4.594307587000858,4.762908451594948,5.8742163170352075,4.417123555282632,4.453498101299505,5.115839527351314,5.919956152855143,4.658880737004584,4.242904817788164
b3623,5.716434896207994,5.564265648490373,4.822816648686412,2.9642811266581552,5.749264710417547,5.380616455677608,4.061451878080305,5.526229427385259,4.94285885007809,5.257257668932275,5.498279439416977,5.341918412769696,5.330049024525216,5.5450406780676795,5.03023225407055,5.3440610408935445,4.573638096864285,5.571495629737466,5.279778705992845,5.486668888333003
b3624,5.4013501039920975,5.362497998268115,4.442896374327485,4.0769737571987985,5.296405656691058,4.934112843084884,4.061451878080305,5.186818687951381,4.6458615775622745,4.795504989020567,5.626745873547215,4.994336241979047,4.948896079710009,5.07192099349502,5.382957868242986,4.300759446803712,4.435611606745587,5.397144720796085,4.602364668428473,4.802242376301015
b3625,6.194000850655083,5.87376581461743,4.7660453796218825,4.63315654421897,5.749264710417547,5.643212774649239,4.728268844818507,5.714956063694589,5.616756129173274,5.461604586296342,5.853739270802551,5.504056753877457,5.684627025007296,5.952332555557541,5.260566608596354,4.9408146509031345,5.576250088909896,5.919956152855143,5.54263031758999,5.421086036688299
b3626,5.974888999784483,5.9716603294742905,4.7069482772384115,4.49487341598467,5.6926435281916765,5.380616455677608,4.673860802468196,5.800802330480028,5.0464197493742935,5.1191355605404745,5.955111234066304,5.271591631899192,5.225890026365987,5.704021179170018,5.126821635041529,4.8335362310104335,5.115839527351314,5.812889445687616,5.384038850108252,4.6953417638071535
b3627,6.311088785193882,6.210950727753694,5.445946715239714,4.982749011419807,6.136509306927098,5.643212774649239,5.294973576696709,6.250618361835384,5.189030098359599,5.422985357130641,6.116991542634577,5.677261786417298,5.736092314849912,6.249105664789438,5.759507282196165,5.4925079274448425,5.760987781541765,6.282963818948716,5.630039391421522,5.2427650485460795
b3628,5.998359661513225,6.250494488849016,5.37178575022549,5.821939132222214,5.906903363518044,5.910322292698323,5.557891704787551,6.230134376358363,5.437859722605075,5.7063649094377915,6.138702871071306,5.649800117392286,5.684627025007296,6.207236476466297,5.6336583779213125,5.178569006275948,5.924732490189075,6.043499988743678,5.685502039695817,5.609516000587881
b3629,5.628917872602468,5.532536968945514,4.645326598594184,3.7521778132831822,5.572264160386202,5.137174919340065,3.55963488766872,5.309045094324441,5.233597393840763,5.257257668932275,5.464292284466083,5.159223395383257,5.296158095497755,5.07192099349502,5.729059208710467,5.134049759843405,4.637995751850328,5.538270450854278,5.54263031758999,4.901765403832925
b3630,6.152760141484066,6.307849259302231,5.550495949052965,6.1094366874087385,5.9797012085289145,5.588849248432384,5.7007948073845585,6.29073393206628,5.437859722605075,5.97015414050807,6.072563383882568,5.621805556093829,5.736092314849912,5.977458829135177,5.666164668386098,5.3440610408935445,5.898700015205664,6.157293719126544,5.512276115842786,5.549399620912377
b3631,6.3297118231498,6.380939026547565,5.709488884785065,5.933223680870127,6.277932329717255,5.996373396960122,5.972783843707504,6.29073393206628,5.998832295726561,5.97015414050807,6.222421248329204,5.971526085047313,5.857254423446689,6.405395769513222,5.875253540571529,5.808012675859658,6.162082203813701,6.398558825501234,5.712453756670035,5.901676878595969
b3632,6.552185199682631,6.484067440999643,6.055804584719437,6.308342482985202,6.508641650792644,6.395228886202862,6.201538571005343,6.576886132392517,6.23636538843655,6.365916902756329,6.580691276330149,6.37522557277955,6.188123098444488,6.612046008003814,6.30492670676741,5.968749766429283,6.475579308564219,6.621153148693609,6.366660826648204,6.280168072177432
b3633,5.798945216785222,6.0409545134711795,5.167766236414615,5.220714688149212,5.803747358248416,5.532356712969149,5.330580470757736,5.800802330480028,5.318802902588465,4.966376058832609,5.979379089998106,5.4730541621610636,5.330049024525216,5.900727816753606,5.126821635041529,4.9408146509031345,5.845182001333166,5.893925135898683,5.54263031758999,5.280236169959963
b3634,5.598524625184663,5.595311520276879,5.37178575022549,5.792723009578224,5.6926435281916765,5.018797072985235,5.36532968333212,5.714956063694589,5.276829086037561,4.966376058832609,5.74470236268833,5.5641321133887915,5.631257680049228,5.403899683067134,5.531499467092358,5.040665037682317,5.70199842368603,5.72702969906805,5.685502039695817,5.749683621556609
b3635,5.687848405878959,5.532536968945514,6.740530734906545,6.779651458030974,5.572264160386202,5.910322292698323,6.239496754736504,5.457404501036576,6.907243547912884,6.903561038271127,5.531484315216712,6.234425723658493,5.990375903982855,5.403899683067134,7.130883349350058,6.706641198495165,5.364333878182948,5.666812906586658,6.261089850812122,6.298545739474437
b3636,11.533203093198177,11.65996776356761,10.443248659628084,10.514521025712941,11.544604653985424,11.688682374722578,11.54458335631167,11.576947624101248,10.284679250751958,10.290308337801582,11.487816615827592,11.59357398027003,11.629789140846666,11.50892346102464,10.351570521598118,10.51202659215896,11.331265715049355,11.502545515027604,11.339393966996592,11.41202481222827
b3637,12.620644537565944,12.628193897302403,11.273577548714853,11.40482497204887,12.670207203127756,12.729088526203423,12.347935441079642,12.547000747609994,11.158261359157459,11.098510232329609,12.576754236861666,12.535666753139934,12.503432630188204,12.549303544729192,11.1523697478615,11.448734139553007,12.48052529039642,12.559823133475149,12.33342981515926,12.400903736366592
b3638,5.902095171601973,5.741246316788337,4.29021455060359,4.930055028253008,5.6033136985418315,5.211019932103803,5.330580470757736,6.054865503866808,4.5075250184965,4.6691995892785645,5.7727438525996355,5.307183505689678,5.113621741277355,5.926760909474881,4.417123555282632,4.8335362310104335,5.608729557191713,5.756221068550689,5.127897462506476,5.352379312171196
b3639,7.021805398217065,6.911609540281175,6.551912309161909,6.446067851762864,7.082815556983099,6.817841009800899,6.64504670676765,7.078758567346898,6.762670787238012,6.740386223709405,7.073124931201056,6.663095731818707,6.747790377919903,7.14295936412093,6.423760404435892,6.6285615560247315,6.951309998954697,7.090974872310285,6.542173230644908,6.549343113560769
b3640,7.981333774360423,7.9117847918371,7.103376825461501,7.20255321633173,8.02111467001497,7.67457141493805,7.519391426546764,8.061867769002996,7.038639114819902,7.11214388926043,7.9862774903012825,7.358049713552267,7.494398964454076,8.075214508646996,7.2320609603319825,7.203278784810299,7.995454876818663,8.10282033315768,7.541944632854075,7.429356684848604
b3641,6.772379746025491,6.8485840942597305,5.739288030755915,5.933223680870127,6.931994454548568,5.953989326131671,6.1020294799070856,6.745130996095831,5.512100771691956,5.499216919511424,6.7594891805777095,5.971526085047313,5.857254423446689,6.875296357195614,5.92982088224914,5.9171352692380275,6.859821149557597,6.98399238660709,6.224110071765515,6.184595076529423
b3642,5.798945216785222,5.398146926407069,5.029893152093153,4.565671160670317,5.803747358248416,6.279860066267812,5.855463850481255,5.714956063694589,4.94285885007809,4.911637242922671,5.531484315216712,5.730664989975453,6.242522476748554,5.610749668642354,5.217348088378564,5.5613704791091045,5.608729557191713,5.635734984433165,5.79041350343233,5.667227247454303
b3643,6.2922222044363085,6.26986720417375,5.879695899977006,5.732453544241597,6.475461854369182,6.573783213535088,6.527233506847734,6.404792924851176,5.972777808380651,6.073507826492678,6.201942681606659,6.607081524391191,6.42608394090185,6.348752427467453,6.057839826608002,5.968749766429283,6.346715404380483,6.282963818948716,6.571911244225898,6.533913680608866
b3644,7.311375789130683,7.40766900207503,7.48387270613669,7.484198830617638,7.450355974321841,7.732137935733356,7.57982115591572,7.467986139946011,7.332992798151532,7.512360637513091,7.456960331991695,7.555949441327059,7.6700656456914995,7.415366521034835,7.386359631289689,7.431954485245035,7.511060763099705,7.453739303677098,7.185864833661471,7.325647623863834
b3645,3.741913024842158,4.126644278853382,5.616210245678951,5.878654154194316,3.746437940274424,5.669645153334789,5.616762137167881,4.002556425103143,5.233597393840763,5.571621785487379,3.9757798149806858,5.441370686074357,5.710589148054032,4.202080861965774,5.459139576307338,5.3440610408935445,3.568399882825021,4.014098625440452,5.449581847184165,5.802147528456411
b3646,1.0226125794007623,2.3552997249173035,2.09633055238764,1.0936012253760974,1.6183298528177232,1.5100582141231331,1.5665866326630646,0.0,1.1006501220011868,0.0,1.0373135235050202,1.5507350928872694,1.519992201930306,1.0620224666548927,1.706061547186557,1.6785323642599008,0.0,0.0,1.556276016186703,0.0
b3647,2.033787333329423,1.6128255238051088,2.691609953776278,1.7084615934229013,2.0374845268975577,1.9154532007710827,1.5665866326630646,1.0520370746536296,2.1484588540337493,2.167314234158354,1.6345024441310962,1.9614365007524446,0.9515486290719738,1.6670804173093556,2.466073248947543,2.104850651186676,1.6656678018067734,2.086768623221674,2.2874352246568734,2.580545315357223
b3648,8.105406629015716,8.160388880682277,7.748496812492976,7.888040782085667,8.032566231600473,8.066450429004846,7.972456729340864,8.20519114003657,7.701527358504498,7.939170600430966,8.207856913064566,8.057064453814556,7.999817773502721,8.240009985795883,7.784509535665101,7.817010444950499,8.118977952260705,8.227913826948217,7.851755708497287,7.833924736748889
b3649,10.036354636564916,9.774562443154565,9.350860794235901,9.448007541984643,9.86028317943657,9.765841861006775,9.628807133674828,9.830066398239754,9.328836112851828,9.215816591123168,9.975986308703748,9.723196568082317,9.632852419830693,10.017698226279522,9.492925007436185,9.383508851733584,10.079312592686387,10.043714768552794,9.658978885050658,9.590894371499402
b3650,8.078130540322972,7.98394312590478,6.740530734906545,6.934805401201703,7.926074791649849,7.3544076214029435,7.390363449589729,8.008741560581724,6.974436695140625,6.8316695510477095,8.010030960604627,7.332368625527256,7.377719891924565,8.115384536075585,6.876866733540711,6.918334606450466,8.130208679455789,8.05663604611354,7.223825083441197,7.261518786127603
b3651,6.401889252654178,6.685041420093584,5.709488884785065,5.732453544241597,6.572796166031624,6.057702478212224,5.5275304261621585,6.544070677704858,5.276829086037561,5.1191355605404745,6.68766289628854,5.730664989975453,5.833822398257453,6.690116716136428,5.260566608596354,5.456803492937076,6.832579262072917,6.5890647183871485,5.658037223366798,5.609516000587881
b3652,5.851441876128911,5.768741938407294,4.7069482772384115,4.697625708752258,5.906903363518044,5.174569848043985,5.258465588723347,5.800802330480028,4.7103539542728665,4.733734074744524,5.905315440702782,5.197660178218527,5.330049024525216,5.8742163170352075,4.926709158612089,4.888172360657474,5.950303540239385,5.893925135898683,5.24328095010242,4.994863742866844
b3653,6.021454592364436,5.87376581461743,6.295297261427332,6.085543257143336,5.931579721034652,5.9323210155892205,5.9500706894613895,5.958540249759806,6.341913117758455,6.260346619925446,5.853739270802551,6.015223325989068,6.224616300787889,5.7630121231629134,6.263036038018086,6.180569564933938,6.071772216010424,5.945525796107351,6.615399580846457,6.454189733364712
