Geneid,DDB-I-SF-S1-001-A7,DDB-PD-038-AMBR-R10-S03,DDB-PD-038-AMBR-R10-S07,DDB-PD-038-AMBR-R11-S03,DDB-PD-038-AMBR-R11-S07,DDB-PD-038-AMBR-R11-S11,DDB-PD-038-AMBR-R12-S03,DDB-PD-038-AMBR-R12-S07,DDB-PD-038-AMBR-R12-S11,DDB-PD-038-AMBR-R5-S03,DDB-PD-038-AMBR-R5-S07,DDB-PD-038-AMBR-R5-S11,DDB-PD-038-AMBR-R6-S03,DDB-PD-038-AMBR-R6-S07,DDB-PD-038-AMBR-R6-S11,DDB-PD-038-AMBR-R7-S03,DDB-PD-038-AMBR-R7-S07,DDB-PD-038-AMBR-R7-S11,DDB-PD-038-AMBR-R8-S03,DDB-PD-038-AMBR-R8-S07,DDB-PD-038-AMBR-R8-S11,DDB-PD-038-AMBR-R9-S03,DDB-PD-038-AMBR-R9-S07
b1184,3.2163467191472135,2.564655407878918,2.4131067610600496,2.447870778783081,2.428893779886384,2.423443090224736,2.503698685721044,2.1940199734036114,2.6302082156901303,2.868498626542027,2.7636062843256624,2.978477037461638,2.366024962464996,2.4485747032814476,3.0481315849168564,2.068957427782426,2.4504009500298993,2.6056848557942422,2.187218387895684,2.9180678549311376,2.5679508287984585,2.780704259901725,3.3186314800936203
b1185,5.9947969293061,5.91683547075189,5.815397151935702,5.911637566026709,6.232485786722296,5.720684298220429,5.890929029874275,5.59775957409671,5.6738870919821265,5.68324331745099,5.5268793304322825,5.826107999318048,5.803018855957714,5.125340304843196,5.791149591366529,5.794519321286741,5.380454766163405,5.351637516192995,5.366483441837819,5.218955861699321,5.507992783797986,6.051811121230272,6.339220103191036
b1186,6.643494321589884,7.335919796575598,6.9101247367695535,7.409509183783538,6.7543011335127146,7.043136703565166,7.404349566055893,6.590124762064655,6.615883008415408,7.001963471250524,5.518304091667848,6.477262634191779,6.827152422106029,5.838148139830913,6.507062038336523,6.738755709070661,4.8404872374469745,6.16610273260031,6.691747597934797,5.006589490636828,6.088557365647544,7.302856930021132,7.292929687667419
b1187,6.461121599932224,6.578469519952859,7.1619372192165605,6.43024691375279,7.540461860890105,6.743562026173811,6.566105450133014,7.079373020446918,6.728742868285172,6.249489661636691,6.734263412864077,6.6299452402832095,6.1312561727872055,6.718426159951583,6.711040368098813,6.387115023630943,6.59914400479314,6.459174934529818,5.928850661816889,6.2134907444889285,6.586332438507597,6.551811915171238,7.7694851095350925
b1188,8.420899467036163,3.1548586583034384,7.21127008799139,3.1214956975774895,7.252009693294371,5.498942411155421,2.8302989709948294,6.528506925244936,4.392599339784025,6.7459218172039614,8.987347973163883,7.744557745295968,6.719524432062436,8.103112496830667,7.717720205830016,6.2186271111129905,8.99358364804937,7.943756181415095,6.560443723171042,9.009202623341261,7.982258923424886,2.726864673234892,7.4141910822869255
b1189,7.626880554687496,5.425877083731069,9.03051984887583,5.716939021292282,9.118432037837337,8.124086686376911,5.698620059676614,8.348917446701453,7.836097435204462,6.514931258978673,7.821706749404633,6.7673269535015805,6.643997441281149,8.112704335651138,6.593251013272994,6.372991196172939,7.854145264287453,6.79113794247938,5.918385446581954,7.353802335865886,6.510373221049806,5.298705691907783,9.606448811947368
b1190,6.806983330680027,4.896860566293505,8.294356283212593,5.037154255361007,8.071916517473529,7.546607521425137,4.9456794735781635,7.6061180495826,7.171593422269095,5.881269089269873,7.152753312647254,6.097926035583634,6.046014198077035,7.428106018408156,5.688808512086198,5.579448258941687,7.071907629532103,6.4158448074250884,5.466371978580664,6.744173016089168,5.872805935350148,4.923704286525638,8.545082248825567
b4740,3.904365251004571,3.5216794952162207,4.493724817910383,3.97040011969296,3.924437296627571,4.282575115874212,3.82000383735641,2.9398001587421017,3.8442067107490727,4.500315512513026,3.701286841460358,3.688280133204324,4.55313137244326,3.894145662998067,3.487198810977121,3.3271624065350536,3.159774729045128,4.209811221855798,4.033916875365586,3.949425188575625,3.4882331401766713,4.085794888121157,4.020590614254206
b1191,4.821100928926686,5.013376048958244,3.882503741016743,4.831887621409654,3.335950917391549,4.104163856477402,4.662759394714708,3.246435264862197,3.7183240768876464,4.878864444390521,3.9753548306359066,3.8900061078999055,4.740769866796635,3.4292570977572114,3.6015329083091805,4.034596251416561,3.8440520974596937,3.4123042886649655,3.805622409706706,3.763115712047183,3.307956506205131,4.967944761252331,3.9363416803760867
b1192,6.494258192773601,6.116364320848193,6.236479274727596,6.127013551264218,6.327311999838154,5.897085404741558,5.925308272088937,5.9656495063348345,5.180024150850924,6.123647387132771,5.680049125545234,5.903377323044848,6.053000418445087,5.641205100569466,5.8642973571407095,5.688403978268326,5.725372219326807,5.828786300088812,5.682718879279852,5.9457409101592855,5.769654527901856,6.149426711234957,6.664644752049001
b1193,6.501047778749659,6.093365328373291,5.574302017334369,6.258319960538788,5.948009520898626,6.390551021023217,6.404955218308477,5.371873331980777,6.0834493823522084,6.081079568815502,6.052565984046745,6.238715282765374,6.08861248655339,5.764767169255533,6.378450726518448,6.281864256823817,6.087944876977512,6.845543356523703,5.850899080450727,5.813665937815017,6.247166485832819,6.239837158510276,6.237597203186795
b1194,1.8816916688929421,0.5704829521437682,1.853700776300108,0.0,1.8973873120247713,1.4898025409753233,1.356718829398219,1.1601077836035616,0.9464870930303196,2.728754243527726,2.4445721958190916,1.4060819305360859,2.8556532945188935,1.9257502046696722,2.5508334914624013,2.251589177366242,1.6793765572409094,1.6970381204086629,3.442523998302337,2.6298885904933105,1.645150473544948,1.5364858711136407,1.9328424297778701
b1195,6.399387081273145,1.2618320058967558,4.561061554506021,0.7244105160744052,3.8168565107935377,2.6352321543546404,1.3218150165667177,3.8425866901126216,2.447333965675759,4.864041293378121,6.662924194070808,4.788455869721142,4.55313137244326,5.056357459555001,5.123142005866592,3.7322075864872275,6.665820327073976,4.8037507760179965,3.556604097625702,5.476266983809342,4.953450016153174,0.9359599905322711,4.413232514395547
b1196,2.315531491675738,1.145711049794462,1.803133022791968,0.8108743241490917,1.8170089396611684,1.3260125069714084,0.0,0.5988182503277778,0.5994100262134654,2.2487028066207237,3.269095257672817,2.700561441287081,2.213818614352999,2.3455031507347592,2.8226606010914037,1.8106682562118455,3.3474856151709296,2.5037442087680857,2.322532921011121,3.013815145662164,2.415330649758437,0.0,2.1771472299268373
b1197,5.965112377251216,2.6675857599793416,6.66147517107188,2.583856312704385,6.224920892674963,4.651761735570963,2.4308456575119,5.952564173344595,3.61323508096121,5.722913963896016,7.9883337814172375,7.232951091273756,5.6788079091209145,7.314068994266453,7.092824718837025,5.552208769548455,7.961396743536589,6.968554357004272,5.636246349550317,7.908993853506399,7.239651390030579,2.7859355980883023,6.455503797032273
b1198,6.402614932102957,6.603176484907585,5.154879878297068,6.209848838066194,5.030515061551726,4.815873299159563,6.1068349935696435,4.971730779402573,4.8666409826428865,6.4670678102866885,4.769637231824381,5.185314980378916,6.567851623097836,5.039993633251051,5.084629791247878,6.638092091721435,5.236617957332471,4.671725705536048,6.337681678287252,4.9049052336435786,5.004718776859549,6.350013808372156,4.950624426463831
b1199,6.42411008660079,6.860086386446129,5.967574927609315,6.383736713742759,5.776029708519781,5.806014440959399,6.4445440291457246,5.884232143042156,5.300047102045456,6.69202132940099,5.65669442401657,6.080639761855447,6.599568838429834,5.6601798118572315,6.092619726762714,6.677284615566036,6.288399736733779,5.638619852857126,6.445000065237474,5.923925922599199,5.694492246264285,6.643204977879189,5.573747897935055
b1200,6.415394604088306,7.022170217899398,6.254598480856661,6.385693621747247,6.1755532233765615,5.775639198360932,6.470327280767057,6.126166083990534,5.827360737481493,6.862607841176268,6.275995692913506,6.176828363470862,6.74668472755701,6.01428922294321,6.279981165269633,6.706594955676565,6.511017535623549,5.559673826324608,6.317124180392529,6.18744843711191,5.9989480935224515,6.95235919871625,5.9296251964348645
b1201,3.699541653686316,3.7182534220962284,3.3635750373353535,3.3356386063326604,3.544106863146289,3.402868382299621,3.4276656485937678,3.037080689124493,3.268543025910306,3.9415986873920095,3.7822106862690648,3.3537287567187937,3.960459188256114,3.2987896511030406,3.793637876482207,3.711209649464281,3.4750264288642554,3.4424895311634556,3.648633744834455,3.531781069914799,3.5233923255919795,3.727836506378048,3.639481937436253
b1202,2.7183969308461293,2.3510272914610266,3.048583282767316,2.4036264855951472,2.1167099184070026,2.4542484427701785,2.1156224163000314,2.0022092099973965,2.7275937487252984,2.9508098057402496,2.6146150632449934,2.988325518540927,3.02047572865585,2.77165652879995,2.8739995482277108,2.2412196323285913,2.8118534659581313,2.900127417772642,2.292027602378538,2.8167089294386014,2.7431733195362455,2.6313936799154165,2.8356671635648976
b1203,7.504024425282594,8.005296925347729,6.979372517466935,7.707698379537156,7.405652482146897,7.131072492634069,7.805715660435413,6.692512224462097,6.941337027612345,7.27678676419466,6.040083925526939,6.535163397635652,7.200854103124744,6.064927591911092,6.480849894425316,7.4248936752451815,6.1831827187232244,6.0421774926464975,7.027663725341831,5.668356993094283,6.216440364964798,7.8773520131016,7.688781748305827
b1204,6.6858858894119795,7.196164230119496,6.3017993819972915,6.978349949911359,6.808592113225642,6.684698203336594,6.998077954117119,5.7480750785559005,6.066339885594932,6.915933858587214,6.364910226693871,6.467484419724012,6.908521883918017,6.24296230064359,6.587198279331115,6.652141040097635,6.454875363262442,6.205166158216446,6.946668841675798,6.4616845269106475,6.4154965246985425,7.188723049786289,7.1471109870003975
b1205,6.4888457917903795,5.149708369302535,9.077232947237714,4.239061899966344,8.557428892260317,7.897379864904585,4.561815678076465,8.781785058633586,7.305038209830996,5.113182877474872,8.778120828809543,8.199681152537648,5.604645502021375,8.354587530008422,8.588996443176992,5.52133685465842,8.518100474085582,7.844901371441958,4.465080856455745,7.99182549034662,8.421795302913022,5.237369049387605,9.471647318597775
b1206,4.2289179527999465,5.8886931782127645,4.270516120052922,5.1598097092190764,3.7066430516387476,4.975539013339039,5.4602717081325345,3.8982210897482026,4.708717199267835,4.081075239590908,2.839213003273959,3.821652576443675,4.049351135242166,3.0876946982529914,3.8187625263062266,3.4283715239092665,2.860860126971369,3.4451991830424253,3.3535346825569134,2.782982132376993,3.711703005724366,5.829288159258575,4.813724515120666
b1207,9.875270265523364,10.38670120889724,9.892903912852923,10.10162176313694,9.38474736695948,9.700061890751996,10.06078761183375,9.311658966129956,8.919784562163631,9.790761457498089,8.956596405145278,9.510744784136547,9.850737232924375,9.363906049402852,9.46138852932242,9.577492554815207,9.21969462468824,9.685823557592915,9.927876798822366,9.590576445972866,9.701554642148702,10.335147213347613,10.124976030712556
b1208,7.474227711097287,7.714236071381457,7.326241959895223,7.374613677784367,6.969796262162081,7.024948778528738,7.489095210174663,6.868372043355719,6.4624412618377525,7.3330951820292745,7.16466135649717,6.8114991740715585,7.443107679467631,6.987298758859872,7.206847916119934,7.316307754901273,7.171550395682582,6.982021437496855,7.214682278330404,7.230441799571964,7.13658136574574,7.751846192402004,7.633178081722624
b1209,7.726877333252484,7.860316125077476,7.438298602081032,7.492743519128081,7.062721154739017,6.785953423140995,7.616246466648724,6.699018181298814,6.281908566719352,7.735817227981796,7.521657283300905,6.979276558973867,7.739611455483377,7.273672439070599,6.833559416871566,7.585984984217937,7.295703150975644,6.766197891687128,7.618196062444095,7.4712068070307165,6.844207344192196,7.867176563019333,7.827382402750329
b1210,6.353486365577868,7.358187556602238,6.541549956389122,6.730488585255721,6.298882090010541,6.298744905840767,6.653115969892346,5.662104359019874,5.976935491794181,6.913902446705297,5.94549664648151,6.170248569625183,6.974430093791348,6.253516508342017,6.047018106164501,6.620247499982352,6.3335460726735056,6.11910622061503,6.667118750485887,6.165134300338344,6.182087893518573,7.272121407136864,7.114689196367046
b1211,6.150893088459868,6.904845919051339,5.767657661479539,6.773748219890726,5.367403258851581,5.715616566015126,6.7335187861935175,5.210748782258795,5.220581657891117,6.641166981703855,5.425239062650416,5.352937585705473,6.579308077373875,5.542132886154066,5.517272814535752,6.669119446592874,5.646368166958187,5.337723321228895,6.580469705264127,5.533179330822278,5.448918415275175,6.921138794652521,6.74021012111261
b1212,4.495693068226331,5.848913931041273,4.125707323693271,5.474886139303409,2.88849351722918,4.423182050808996,5.722978792231856,3.813325068979615,3.6049283537321215,5.298747505134067,3.778998879632052,3.786353685605982,5.560148180709997,4.262619191492138,3.9665302610248365,5.175693860094259,3.9895086774046824,3.6470437719574873,5.142811029546927,3.9000536357117537,3.862280962191083,5.718439713084125,4.6912819387645746
b1213,5.130763150891363,6.041278518790035,4.922940078485459,6.120151792206348,4.695942288050975,5.050154770092971,6.005738945493157,4.69066433536828,4.150744395742204,6.314752731138962,5.545611822954361,6.053700770106753,6.486549432321955,5.400158170597888,6.030755827980283,6.118590149791605,5.511988172006283,5.275875210864328,6.008352901572342,5.331472649753504,5.2699307682152465,6.035264197112301,4.702355333702711
b1214,7.637818364735047,7.625779640901597,6.552356860439028,7.48398743645974,6.832067274788056,6.995873923425011,7.588423051676683,6.361592342083315,6.606914731495106,7.495443249406838,6.981099382118354,7.255816733225348,7.520086438368864,6.79261173187933,7.154611124541722,7.270438522445064,6.8236584435162015,6.8721969626933275,7.4676728424183905,6.987153914633875,6.9903272183208225,7.720130994696925,7.079480324842662
b1215,8.689608607430156,8.451149657522324,8.161953741389636,8.431733080381509,7.8782777424209645,7.931022950501337,8.488127904063463,7.907433361285841,7.433760303655367,8.301602357542913,7.785605771787119,7.857620113490113,8.323515648439656,7.8487198494434915,7.943038693664237,8.284944739241274,7.987611925237927,7.621874645272508,8.084358497782667,7.969444855739322,7.8381495888145825,8.402747134590712,8.142726407632578
b4419,1.5994969622147615,0.0,1.824418730684817,0.0,0.0,3.7342092363133745,1.4701994876396685,1.6326288463312681,2.869858876179113,0.0,1.815625041588869,3.8556253590195606,2.39108521642196,3.0257655933291954,2.70314290935591,1.4366232660294567,1.806800073121647,3.482023147854285,0.0,0.0,2.5427445366405186,1.6581337369256444,0.0
b4421,0.0,0.0,1.824418730684817,0.0,0.0,1.6094306106074767,0.0,0.0,2.3803483198273665,1.8293710151916491,1.815625041588869,0.0,0.0,1.7576147499176211,1.9092336538381558,1.4366232660294567,3.0867774086059603,2.2675666071493543,0.0,1.3815187121507946,1.3834904121100304,0.0,0.0
b4423,0.0,0.0,2.6048507581225184,0.0,0.0,2.8387383711458085,2.1830748550932553,1.6326288463312681,3.5256380494522745,0.0,0.0,2.4573617191160597,0.0,0.0,0.0,0.0,1.806800073121647,2.2675666071493543,1.4935274732149577,1.3815187121507946,2.5427445366405186,0.0,1.76439455152564
b1216,6.195680033199663,6.409779258923607,5.007399959150171,6.388552707818716,5.307851163893446,4.924952389567059,6.135443127724681,4.986616417113887,8.00933259079824,6.283679070194101,5.113530715866297,5.88667030589212,6.460069227245849,5.171505818289526,6.111216491785776,6.537910989513652,5.016707927785539,5.751990409923691,6.827407494518678,4.754046355122259,6.062101629877881,6.300679687956344,5.498565743924626
b1217,6.667073015363304,3.246082820319237,4.82430517199801,3.560694925016212,4.472318431392742,4.465924122856354,2.9302664075083125,4.675506194929985,2.5648253336664646,5.607619393893236,7.434818420431748,6.3550526076708165,5.633154433396259,6.9480317413217385,6.3147401174548055,5.8888674690785345,7.188411238459466,6.128646681444225,5.650704708785297,6.160986728496267,5.843457965977242,3.4699346254599814,5.159689142266869
b1218,6.568144644189137,5.044936359483347,6.224029926904535,5.034828963434423,5.970833814568613,5.689602926574809,4.977146790452418,5.640891270528189,6.043275143720207,5.5657513216870775,6.614433204429933,6.506521676625667,5.913867241899874,6.394775138887751,6.518315293939809,5.48225603462169,6.653126040160316,6.4071230123620015,5.357885045508312,6.233371669837115,6.3290382646812295,4.686934404872457,6.339482225442406
b1219,4.755760731780418,4.5015179816655655,6.519223054161137,4.044758821287713,5.939195595072343,5.0130704559495705,4.315162482369682,6.2107052869392625,5.727287848351574,4.5603984464966345,5.855365264607437,5.766821711647148,4.2580212398338615,5.547543841759023,5.841380821756581,4.303531768952056,6.039919391646647,5.2276562376678815,3.2186940565295763,5.079633042345669,4.951566482280626,4.935479511287928,6.650595315122531
b1220,4.514088736127999,4.117288065873999,4.1950299437599785,3.8787998539840394,3.2167054440542495,3.3743262644870646,4.043511777288016,3.3140055345335213,2.7440098188393085,4.569080596492096,4.621046337088243,3.680819962226966,4.2661892310302925,4.151960184203161,3.7643813934626467,4.040971213414342,4.426605907186828,3.503055838539096,3.814910855639295,4.121546570617142,3.1853660782023403,4.587081682616432,4.068315899861549
b1221,7.2942104608159575,7.22039630622943,7.496854132017102,6.706936591342648,6.821978706925385,6.14493511725032,6.745963798456318,7.10452686321756,5.7181592245237445,7.274207235019418,6.337250067460424,6.040793752345083,7.225088744513333,6.734483808221767,6.042797527051043,6.732513323258951,5.7892740749381,5.567245895570637,6.813219890878298,5.978577848703124,5.854391163790708,7.223438296658016,7.39605980583296
b1222,5.659426207258899,5.930977766823442,5.496515494016897,5.478725744363736,5.430007044769183,4.92322837431867,5.405816856792341,5.173903997384332,4.96402194858277,5.737102866718039,5.351695459904779,4.971423716324184,5.756823619810396,5.409570609702314,4.882172854843156,5.372174349023985,4.671159401977938,4.648193517850607,5.487659757471698,4.813147694337869,4.5916440924021735,6.062359800140294,6.108634715878282
b1223,1.2736726977105148,4.172375476804507,5.559001165205679,3.43261707253385,5.111772886576599,2.9117491547758982,3.426744438919296,4.554145578637833,2.9121747375789373,5.768135264727331,4.428296281885139,1.259486137015332,6.067023897274731,5.151803114008603,1.3201061724491459,4.020534320818171,2.2275442206058167,1.473005563617921,4.907897751981632,2.243902107585466,1.642562926335632,4.64896103971747,5.860504464361092
b1224,2.1171654756386697,3.382172275018196,4.990636370434388,2.6824683893352073,4.5418203936345485,3.1489251159005276,2.9902665390847076,4.449307277391473,3.1418820383201274,5.649907592565996,4.227877753502698,2.1694973066111696,5.910528675266278,4.912946018051986,2.314736369606147,4.253217694154578,2.8037136543374523,2.1171015451931052,4.8899939288860015,2.6717460304615077,2.193396531057748,3.7943415082849534,4.899026753223808
b1225,3.2336534767379526,3.6664947117657367,4.927401032518619,2.795719055532921,4.48568421286571,3.62902974094613,3.1008799753787053,4.62848619280355,3.21189184903421,5.697584920403199,4.496703495045258,2.8373588089352517,5.859318643252786,5.139900691809468,2.6373958399998503,4.563062202304901,3.6319621892083953,2.5184936157501703,5.344413013514365,3.355895113489293,2.6825170454516583,4.011709001914292,4.8956791256384795
b1226,3.2214305971017323,3.3959483901562137,4.92322036815867,3.162419056931455,4.702842307392758,3.5353223592985654,3.180874458730467,4.524706212647776,3.2182777426948355,4.929889702276944,4.094044680494302,2.8361500868041523,5.707874242276313,4.615440989124718,2.863881123599188,4.3718776989718515,2.969337171471266,2.680043752223082,4.957151717709082,3.215881822663245,2.971459225620386,3.3919970392251706,4.859943200606425
